,order_number,order_date,customer_name,channel,product_name,order_quantity,unit_price,revenue,cost,state_code,county,state_name,region name,lat,budget
41156,SO - 000970,2016-08-31,Skyvu Group,Export,Product 2,10,783.9,7839.0,556.569,NC,Chatham County/Wake County,North Carolina,Cary,35.78088,
41157,SO - 0004196,2016-08-31,Voonyx Group,Distributor,Product 1,6,1011.7,6070.200000000001,829.5939999999999,TX,Harris County,Texas,Pasadena,29.69106,
41158,SO - 0005784,2016-08-31,Bluezoom Group,Distributor,Product 1,8,1025.1000000000001,8200.800000000001,563.8050000000002,CT,New Haven County,Connecticut,Waterbury,41.55815,
41159,SO - 0007810,2016-08-31,Deseret Group,Wholesale,Product 2,12,6137.2,73646.4,3498.2039999999997,CT,Hartford County,Connecticut,Manchester,41.77524,
41160,SO - 0008972,2016-08-31,Oozz Group,Wholesale,Product 1,12,3859.2000000000003,46310.4,2817.2160000000003,NY,Erie County,New York,Tonawanda (CDP),43.02033,
41161,SO - 0008436,2016-08-31,Skinder Group,Distributor,Product 14,12,1755.4,21064.800000000003,1018.132,NY,Richmond County/Queens County/Kings County/New York County/Bronx County,New York,New York City,40.66347,
41162,SO - 0001606,2016-08-31,Roomm Company,Wholesale,Product 25,11,1092.1000000000001,12013.100000000002,720.7860000000002,IL,Cook County,Illinois,Arlington Heights,42.08836,
41163,SO - 0005349,2016-08-31,Jayo Company,Distributor,Product 5,5,167.5,837.5,134.0,CA,Alameda County,California,Pleasanton,37.66243,
41164,SO - 0005693,2016-08-31,Zoovu Corp,Export,Product 25,11,3082.0,33902.0,2311.5,MD,Prince George's County,Maryland,Bowie,38.94278,
41165,SO - 0006794,2016-08-31,Jayo Company,Wholesale,Product 25,11,1172.5,12897.5,492.45,CA,Los Angeles County,California,Long Beach,33.76696,
41166,SO - 0007259,2016-08-31,Twinte Group,Export,Product 26,12,897.8000000000001,10773.6,538.6800000000001,CT,New Haven County,Connecticut,Waterbury,41.55815,
41167,SO - 0009245,2016-08-31,Kazu Corp,Export,Product 14,11,2211.0,24321.0,1216.0500000000002,TN,Knox County,Tennessee,Knoxville,35.96064,
41168,SO - 000464,2016-08-31,Meejo Corp,Wholesale,Product 22,5,3839.1,19195.5,1689.204,NC,Edgecombe County/Nash County,North Carolina,Rocky Mount,35.96851,
41169,SO - 0003387,2016-08-31,Janyx Group,Wholesale,Product 6,9,6411.900000000001,57707.100000000006,2821.2360000000003,IL,Lake County,Illinois,Waukegan (Township),42.3748,
41170,SO - 0003884,2016-08-31,Internatio Company,Distributor,Product 10,12,3953.0,47436.0,2569.4500000000003,MA,Worcester County,Massachusetts,Worcester,42.26259,
41171,SO - 0004860,2016-08-31,Realcube Company,Wholesale,Product 20,10,5460.5,54605.0,4313.795,CO,Denver County,Colorado,Denver,39.73915,
41172,SO - 0006713,2016-08-31,CARDINAL Group,Distributor,Product 6,11,2492.4,27416.4,1246.2,AR,Washington County/Benton County,Arkansas,Springdale,36.19007,
41173,SO - 0009720,2016-08-31,Wordpedia Ltd,Distributor,Product 5,7,1025.1000000000001,7175.700000000001,420.29100000000005,CT,Hartford County,Connecticut,Hartford (Town),41.76593,
41174,SO - 0008918,2016-08-31,Bluezoom Group,Distributor,Product 1,8,1025.1000000000001,8200.800000000001,563.8050000000002,VA,Newport News city,Virginia,Newport News,36.97876,
41175,SO - 0010581,2016-08-31,US Ltd,Distributor,Product 3,9,5071.900000000001,45647.100000000006,4311.115000000001,CA,Sacramento County,California,Carmichael,38.61713,
41176,SO - 000477,2016-08-31,Rochester Group,Distributor,Product 18,11,857.6,9433.6,548.864,TN,Sumner County,Tennessee,Hendersonville,36.30477,
41177,SO - 0001208,2016-08-31,Fatz Group,Distributor,Product 25,5,1936.3,9681.5,1277.958,CA,Los Angeles County,California,El Monte,34.06862,
41178,SO - 0001311,2016-08-31,Kare Corp,Wholesale,Product 23,6,180.9,1085.4,146.52900000000002,NM,DoÃƒÂ±a Ana County,New Mexico,Las Cruces,32.31232,
41179,SO - 0001542,2016-08-31,Divanoodle Ltd,Distributor,Product 26,6,1809.0,10854.0,1537.6499999999999,CT,Fairfield County,Connecticut,Stamford,41.05343,
41180,SO - 0002584,2016-08-31,Jayo Company,Distributor,Product 3,11,1025.1000000000001,11276.100000000002,707.3190000000001,TX,Hidalgo County,Texas,Pharr,26.1948,
41181,SO - 0003939,2016-08-31,Browsetype Corp,Distributor,Product 26,11,2304.8,25352.800000000003,1590.312,CA,San Diego County,California,Carlsbad,33.15809,
41182,SO - 0005093,2016-08-31,General Company,Wholesale,Product 25,9,227.8,2050.2000000000003,102.51,MI,Macomb County,Michigan,Macomb,42.67403,
41183,SO - 0005152,2016-08-31,American Corp,Wholesale,Product 25,5,1782.2,8911.0,1354.472,IN,Delaware County,Indiana,Muncie,40.19338,
41184,SO - 0005610,2016-08-31,Mita Corp,Export,Product 8,6,3564.4,21386.4,2708.944,TX,Aransas County/Kleberg County/Nueces County/San Patricio County,Texas,Corpus Christi,27.75425,
41185,SO - 0007438,2016-08-31,H Ltd,Export,Product 3,7,3919.5,27436.5,2508.48,IL,Cook County,Illinois,Palatine,42.1103,
41186,SO - 0007880,2016-08-31,Devpoint Group,Wholesale,Product 20,12,3999.9,47998.8,1839.9540000000002,PA,Erie County,Pennsylvania,Millcreek,42.08594,
41187,SO - 0010094,2016-08-31,MEIJER Corp,Wholesale,Product 26,7,2391.9,16743.3,1698.249,PA,Erie County,Pennsylvania,Erie,42.12922,
41188,SO - 0010737,2016-08-31,Colgate-Pa Group,Wholesale,Product 5,9,6472.2,58249.799999999996,5371.9259999999995,CA,San Mateo County,California,Daly City,37.70583,
41189,SO - 000715,2016-09-01,Nlounge Ltd,Wholesale,Product 2,6,3932.9,23597.4,2871.017,MD,Charles County,Maryland,Waldorf,38.62456,
41190,SO - 000955,2016-09-01,Topiczoom Corp,Wholesale,Product 1,11,1005.0,11055.0,763.8,IN,Johnson County,Indiana,Pleasant,39.58265,
41191,SO - 0002255,2016-09-01,Zava Group,Export,Product 1,8,1051.9,8415.2,704.7730000000001,OH,Cuyahoga County,Ohio,Parma,41.40477,
41192,SO - 0003687,2016-09-01,Buzzbean Group,Wholesale,Product 8,5,1051.9,5259.5,610.102,IL,DuPage County,Illinois,Milton,41.85857,
41193,SO - 0003752,2016-09-01,CARDINAL Group,Wholesale,Product 9,11,783.9,8622.9,423.30600000000004,WA,King County,Washington,Seattle,47.60621,
41194,SO - 0010020,2016-09-01,Skinder Group,Distributor,Product 6,8,1125.6000000000001,9004.800000000001,585.3120000000001,CA,San Bernardino County,California,Ontario,34.06334,
41195,SO - 000248,2016-09-01,Safecor Corp,Wholesale,Product 3,9,984.9,8864.1,669.7320000000001,ND,Cass County,North Dakota,Fargo,46.87719,
41196,SO - 000382,2016-09-01,Mydo Corp,Distributor,Product 15,6,3959.7000000000003,23758.2,2573.8050000000003,NJ,Monmouth County,New Jersey,Howell,40.18205,
41197,SO - 0001524,2016-09-01,Buzzbean Group,Wholesale,Product 5,9,951.4,8562.6,808.6899999999999,NY,Albany County,New York,Albany,42.65258,
41198,SO - 0002732,2016-09-01,Brainspher Ltd,Distributor,Product 15,8,2546.0,20368.0,2062.26,IN,Howard County,Indiana,Kokomo,40.48643,
41199,SO - 0001359,2016-09-01,Holston Company,Distributor,Product 25,11,1118.9,12307.900000000001,548.2610000000001,WI,Kenosha County,Wisconsin,Kenosha,42.58474,
41200,SO - 0001458,2016-09-01,Pacific Ltd,Wholesale,Product 15,9,1011.7,9105.300000000001,435.031,TN,Sumner County,Tennessee,Hendersonville,36.30477,
41201,SO - 0004082,2016-09-01,Tambee Company,Export,Product 14,5,1721.9,8609.5,1205.33,CA,Monterey County,California,Salinas,36.67774,
41202,SO - 0005456,2016-09-01,Valeant Corp,Distributor,Product 20,11,3939.6,43335.6,1733.424,NC,Pitt County,North Carolina,Greenville,35.61266,
41203,SO - 0005728,2016-09-01,Cadila Ltd,Distributor,Product 22,5,871.0,4355.0,444.21,CT,New Haven County,Connecticut,West Haven,41.27065,
41204,SO - 0002509,2016-09-01,Rooxo Company,Distributor,Product 3,10,214.4,2144.0,105.056,TX,Collin County/Denton County/Dallas County,Texas,Carrollton,32.98836,
41205,SO - 0006428,2016-09-01,General Company,Export,Product 4,12,2934.6,35215.2,1437.954,NY,Albany County,New York,Albany,42.65258,
41206,SO - 0009098,2016-09-01,Skyvu Group,Wholesale,Product 26,8,5688.3,45506.4,2673.5009999999997,IL,Cook County,Illinois,Berwyn (Township),41.84333,
41207,SO - 0010744,2016-09-01,Terumo Corp,Distributor,Product 13,9,991.6,8924.4,436.30400000000003,CA,Los Angeles County,California,Glendora,34.13612,
41208,SO - 0004035,2016-09-01,CLINIQUE Ltd,Distributor,Product 17,6,5815.6,34893.600000000006,4129.076,MN,Hennepin County,Minnesota,Bloomington,44.8408,
41209,SO - 0004113,2016-09-01,Chatterbri Ltd,Distributor,Product 4,7,5145.6,36019.200000000004,3653.376,CA,Los Angeles County,California,Inglewood,33.96168,
41210,SO - 0004720,2016-09-01,Nexus Group,Distributor,Product 3,9,1058.6000000000001,9527.400000000001,592.8160000000001,ND,Cass County,North Dakota,Fargo,46.87719,
41211,SO - 0006128,2016-09-01,Quaxo Ltd,Distributor,Product 25,8,2639.8,21118.4,1689.4720000000002,FL,Pinellas County,Florida,Largo,27.90947,
41212,SO - 0009563,2016-09-01,Brainspher Ltd,Wholesale,Product 25,7,1159.1000000000001,8113.700000000001,672.278,CA,Sacramento County,California,Folsom,38.67796,
41213,SO - 0003529,2016-09-01,SUPERVALU Ltd,Wholesale,Product 28,12,2479.0,29748.0,1065.97,MN,Ramsey County,Minnesota,St. Paul,44.94441,
41214,SO - 0003878,2016-09-01,Accudial Company,Export,Product 15,5,1018.4,5092.0,855.4559999999999,MA,Middlesex County,Massachusetts,Framingham (CDP),42.27926,
41215,SO - 0004216,2016-09-01,Topiczoom Corp,Distributor,Product 17,6,6237.7,37426.2,5052.537,MD,Montgomery County,Maryland,Silver Spring,38.99067,
41216,SO - 0005717,2016-09-01,Yombu Corp,Wholesale,Product 27,7,1829.1000000000001,12803.7,1518.153,SC,Berkeley County/Charleston County,South Carolina,Charleston,32.81793,
41217,SO - 0005800,2016-09-01,SHISEIDO Ltd,Wholesale,Product 25,9,4006.6,36059.4,3325.4779999999996,UT,Utah County,Utah,Orem,40.2969,
41218,SO - 0005936,2016-09-01,Liberty Group,Wholesale,Product 26,12,1051.9,12622.800000000001,599.583,CA,Solano County,California,Vallejo,38.10409,
41219,SO - 0007741,2016-09-01,Aldi Ltd,Distributor,Product 25,12,3658.2000000000003,43898.4,2780.2320000000004,CA,Los Angeles County,California,Paramount,33.88946,
41220,SO - 0001576,2016-09-02,Flipbug Ltd,Wholesale,Product 8,9,3906.1,35154.9,2538.965,NJ,Passaic County,New Jersey,Wayne,40.94585,
41221,SO - 0001876,2016-09-02,Army Group,Wholesale,Product 19,7,214.4,1500.8,165.08800000000002,OR,Washington County,Oregon,Beaverton,45.48706,
41222,SO - 0003427,2016-09-02,Geiss Company,Distributor,Product 17,11,3953.0,43483.0,2767.1,FL,Sarasota County,Florida,North Port,27.04422,
41223,SO - 0004483,2016-09-02,Lazzy Group,Distributor,Product 4,12,1936.3,23235.6,1374.773,TN,Shelby County,Tennessee,Bartlett,35.20453,
41224,SO - 0006735,2016-09-02,Wordpedia Ltd,Export,Product 9,6,180.9,1085.4,106.731,OH,Greene County,Ohio,Beavercreek (Township),39.72765,
41225,SO - 0007734,2016-09-02,Mita Corp,Export,Product 19,11,1956.4,21520.4,1565.1200000000001,ID,Canyon County,Idaho,Caldwell,43.66294,
41226,SO - 0009961,2016-09-02,Pfizer Corp,Wholesale,Product 26,8,2860.9,22887.2,1773.758,MI,Calhoun County,Michigan,Battle Creek,42.32115,
41227,SO - 0008407,2016-09-02,Safecor Corp,Export,Product 15,6,1058.6000000000001,6351.6,868.052,IA,Polk County,Iowa,Ankeny,41.72971,
41228,SO - 000309,2016-09-02,Eire Corp,Export,Product 2,11,1125.6000000000001,12381.600000000002,787.9200000000001,KS,Riley County/Pottawatomie County,Kansas,Manhattan,39.18831,
41229,SO - 0002512,2016-09-02,Flipstorm Group,Distributor,Product 26,5,1031.8,5159.0,412.72,IN,Monroe County,Indiana,Bloomington,39.16533,
41230,SO - 0002769,2016-09-02,Organon Corp,Distributor,Product 18,10,3886.0,38860.0,2137.3,MI,Macomb County,Michigan,Clinton,42.59034,
41231,SO - 0002877,2016-09-02,Mydeo Ltd,Wholesale,Product 26,10,5406.900000000001,54069.00000000001,3352.2780000000002,NY,Oneida County,New York,Utica,43.1009,
41232,SO - 0003436,2016-09-02,H Ltd,Export,Product 13,12,1286.4,15436.800000000001,836.1600000000001,FL,Pinellas County,Florida,Palm Harbor,28.07807,
41233,SO - 0004755,2016-09-02,Deseret Group,Wholesale,Product 5,8,857.6,6860.8,711.808,CT,Hartford County,Connecticut,New Britain (Town),41.67655,
41234,SO - 0005464,2016-09-02,Aibox Company,Export,Product 3,8,6036.7,48293.6,3923.855,TX,Hays County/Williamson County/Travis County,Texas,Austin,30.30394,
41235,SO - 0006402,2016-09-02,Browsetype Corp,Export,Product 3,8,1849.2,14793.6,1442.376,CT,New Haven County,Connecticut,Meriden (Town),41.53678,
41236,SO - 0010478,2016-09-02,Oozz Group,Wholesale,Product 22,12,1038.5,12462.0,508.865,CA,San Diego County,California,Poway,32.96282,
41237,SO - 0009656,2016-09-02,Flipstorm Group,Wholesale,Product 12,11,3892.7000000000003,42819.700000000004,1868.496,CA,San Bernardino County,California,Rancho Cucamonga,34.1064,
41238,SO - 000905,2016-09-02,Viva Ltd,Distributor,Product 28,12,844.2,10130.400000000001,337.68000000000006,CO,Adams County/Weld County,Colorado,Thornton,39.91942,
41239,SO - 000997,2016-09-02,Epic Group,Distributor,Product 2,11,268.0,2948.0,160.79999999999998,CA,Orange County,California,San Clemente,33.42697,
41240,SO - 0001687,2016-09-02,Mydeo Ltd,Distributor,Product 18,5,3959.7000000000003,19798.5,2613.4020000000005,KS,Johnson County,Kansas,Overland Park,38.98223,
41241,SO - 0002142,2016-09-02,BTA Corp,Wholesale,Product 26,11,1165.8,12823.8,687.8219999999999,WA,King County,Washington,Bellevue,47.61038,
41242,SO - 0002793,2016-09-02,Fivechat Company,Wholesale,Product 11,7,1051.9,7363.300000000001,841.5200000000001,IL,Cook County,Illinois,Berwyn (Township),41.84333,
41243,SO - 0003017,2016-09-02,Aibox Company,Wholesale,Product 2,8,3343.3,26746.4,2540.9080000000004,FL,Lee County,Florida,Fort Myers,26.64063,
41244,SO - 0005382,2016-09-02,Deseret Group,Wholesale,Product 14,9,5956.3,53606.700000000004,4467.225,ND,Burleigh County,North Dakota,Bismarck,46.80833,
41245,SO - 0008147,2016-09-02,Wordware Company,Distributor,Product 4,7,1989.9,13929.300000000001,1492.4250000000002,CO,Adams County,Colorado,Commerce City,39.80832,
41246,SO - 000752,2016-09-02,Kare Corp,Distributor,Product 14,6,1936.3,11617.8,1142.417,NJ,Monmouth County,New Jersey,Howell,40.18205,
41247,SO - 0003565,2016-09-02,Quaxo Ltd,Distributor,Product 5,11,877.7,9654.7,623.167,FL,Escambia County,Florida,Pensacola,30.42131,
41248,SO - 0008342,2016-09-02,Johnson Ltd,Distributor,Product 2,8,1728.6000000000001,13828.800000000001,1417.452,CA,Alameda County,California,Berkeley,37.87159,
41249,SO - 0010133,2016-09-02,Lazzy Group,Distributor,Product 21,12,917.9,11014.8,780.2149999999999,VA,Fairfax County,Virginia,Centreville,38.84039,
41250,SO - 0001718,2016-09-02,Aveda Group,Export,Product 4,10,2680.0,26800.0,2224.4,CT,New Haven County,Connecticut,Waterbury (Town),41.5585,
41251,SO - 0001952,2016-09-02,Pacific Ltd,Wholesale,Product 1,6,5869.2,35215.2,3462.8279999999995,NE,Sarpy County,Nebraska,Bellevue,41.13667,
41252,SO - 0002453,2016-09-02,Neutrogena Ltd,Export,Product 7,5,1072.0,5360.0,696.8000000000001,WY,Laramie County,Wyoming,Cheyenne,41.13998,
41253,SO - 0002860,2016-09-02,Flipstorm Group,Wholesale,Product 1,9,1005.0,9045.0,402.0,IA,Black Hawk County,Iowa,Waterloo,42.49276,
41254,SO - 0003547,2016-09-02,CLINIQUE Ltd,Wholesale,Product 25,5,5279.6,26398.0,3431.7400000000002,GA,Chatham County,Georgia,Savannah,32.08354,
41255,SO - 0003980,2016-09-02,H Ltd,Export,Product 2,12,214.4,2572.8,165.08800000000002,IL,Cook County,Illinois,Skokie,42.03336,
41256,SO - 0004013,2016-09-02,Golden Corp,Distributor,Product 22,7,1782.2,12475.4,1301.006,NM,Bernalillo County,New Mexico,Albuquerque,35.08449,
41257,SO - 0004380,2016-09-02,NARS Group,Wholesale,Product 25,6,1835.8,11014.8,844.468,CT,Hartford County,Connecticut,Hartford (Town),41.76593,
41258,SO - 0004665,2016-09-02,Dynazzy Company,Distributor,Product 2,9,2680.0,24120.0,1688.4,TX,Brazos County,Texas,College Station,30.62798,
41259,SO - 0005010,2016-09-02,Flipstorm Group,Wholesale,Product 3,8,6157.3,49258.4,3509.6609999999996,OH,Cuyahoga County,Ohio,Cleveland,41.4995,
41260,SO - 0006795,2016-09-02,Rhynoodle Ltd,Export,Product 19,8,1098.8,8790.4,933.9799999999999,IL,Lake County,Illinois,Warren,42.37285,
41261,SO - 0006802,2016-09-02,Nexus Group,Wholesale,Product 27,10,1226.1000000000001,12261.000000000002,895.0530000000001,CA,Riverside County,California,Menifee,33.72835,
41262,SO - 0007087,2016-09-02,Voolia Ltd,Distributor,Product 16,11,2432.1,26753.1,1605.186,CA,San Joaquin County,California,Stockton,37.9577,
41263,SO - 0007480,2016-09-02,Wordtune Company,Distributor,Product 15,10,931.3000000000001,9313.0,530.841,CT,Fairfield County,Connecticut,Bridgeport (Town),41.18739,
41264,SO - 000906,2016-09-02,BTA Corp,Distributor,Product 23,8,180.9,1447.2,119.394,WI,Waukesha County,Wisconsin,Waukesha,43.01168,
41265,SO - 0002241,2016-09-02,Zoonder Group,Export,Product 26,10,1802.3,18023.0,829.058,AR,Benton County,Arkansas,Rogers,36.33202,
41266,SO - 0002537,2016-09-02,Safecor Corp,Wholesale,Product 2,10,3577.8,35778.0,2003.5680000000002,FL,Broward County,Florida,Pembroke Pines,26.00315,
41267,SO - 0006850,2016-09-02,Voolith Ltd,Wholesale,Product 1,8,1695.1000000000001,13560.800000000001,1203.521,NJ,Mercer County,New Jersey,Trenton,40.21705,
41268,SO - 0009113,2016-09-02,MEIJER Corp,Wholesale,Product 23,11,1172.5,12897.5,492.45,FL,Pinellas County,Florida,Clearwater,27.97895,
41269,SO - 0001348,2016-09-03,Jaxbean Group,Wholesale,Product 16,8,1688.4,13507.2,759.7800000000001,FL,Miami-Dade County,Florida,Miami Gardens,25.94204,
41270,SO - 0002315,2016-09-03,Brightdog Corp,Wholesale,Product 1,5,964.8000000000001,4824.0,569.232,CA,Los Angeles County,California,Pasadena,34.14778,
41271,SO - 0004425,2016-09-03,EMD Group,Distributor,Product 26,5,904.5,4522.5,470.34000000000003,FL,Brevard County,Florida,Palm Bay,28.03446,
41272,SO - 0004641,2016-09-03,Yodoo Ltd,Wholesale,Product 13,10,1051.9,10519.0,662.6970000000001,IN,Hamilton County,Indiana,Carmel,39.97837,
41273,SO - 0005776,2016-09-03,Realbuzz Ltd,Wholesale,Product 27,7,1105.5,7738.5,784.905,TX,Harris County/Montgomery County,Texas,The Woodlands,30.17256,
41274,SO - 0007177,2016-09-03,Devpoint Group,Wholesale,Product 15,8,1058.6000000000001,8468.800000000001,508.12800000000004,CA,Los Angeles County,California,Alhambra,34.09529,
41275,SO - 0009241,2016-09-03,Skiptube Ltd,Wholesale,Product 27,7,5326.5,37285.5,3036.1049999999996,NY,Rockland County,New York,Ramapo,41.14077,
41276,SO - 0009307,2016-09-03,Zooxo Ltd,Wholesale,Product 26,9,254.6,2291.4,188.404,CA,Los Angeles County,California,Diamond Bar,34.02862,
41277,SO - 0008278,2016-09-03,Skiptube Ltd,Distributor,Product 25,11,964.8000000000001,10612.800000000001,685.008,MN,Hennepin County,Minnesota,Plymouth,45.01052,
41278,SO - 0001582,2016-09-03,Blogtags Ltd,Wholesale,Product 13,8,2311.5,18492.0,1410.0149999999999,NJ,Middlesex County,New Jersey,Edison,40.50399,
41279,SO - 0002677,2016-09-03,State Ltd,Wholesale,Product 29,12,2572.8,30873.600000000002,1878.144,OH,Greene County,Ohio,Beavercreek (Township),39.72765,
41280,SO - 0003625,2016-09-03,Cogidoo Company,Wholesale,Product 6,10,1038.5,10385.0,841.1850000000001,IL,Cook County,Illinois,Cicero,41.84559,
41281,SO - 0004139,2016-09-03,Chatterbri Ltd,Distributor,Product 7,10,891.1,8911.0,748.524,NY,Rockland County,New York,Orangetown,41.05369,
41282,SO - 000146,2016-09-03,Jaxbean Group,Distributor,Product 5,7,2304.8,16133.600000000002,1382.88,CA,Monterey County,California,Salinas,36.67774,
41283,SO - 0003022,2016-09-03,Gigabox Group,Export,Product 17,11,2680.0,29480.0,1956.3999999999999,UT,Salt Lake County,Utah,Salt Lake City,40.76078,
41284,SO - 0006567,2016-09-03,Wordware Company,Distributor,Product 21,12,1145.7,13748.400000000001,756.162,FL,Palm Beach County,Florida,Palm Beach Gardens,26.82339,
41285,SO - 0009697,2016-09-03,Zava Group,Wholesale,Product 28,8,2572.8,20582.4,1054.848,CA,Orange County,California,Costa Mesa,33.64113,
41286,SO - 0010538,2016-09-03,Oba Company,Wholesale,Product 26,9,5936.2,53425.799999999996,3561.72,FL,Miami-Dade County,Florida,Fountainebleau,25.77288,
41287,SO - 000623,2016-09-03,Thoughtmix Ltd,Distributor,Product 11,8,3926.2000000000003,31409.600000000002,1845.314,MS,DeSoto County,Mississippi,Southaven,34.98898,
41288,SO - 0001663,2016-09-03,Valeant Corp,Export,Product 14,11,1132.3,12455.3,781.2869999999999,CA,Shasta County,California,Redding,40.58654,
41289,SO - 0002720,2016-09-03,Pacific Ltd,Distributor,Product 18,6,3906.1,23436.6,3163.9410000000003,TX,Dallas County,Texas,DeSoto,32.58986,
41290,SO - 0003815,2016-09-03,Aldi Ltd,Wholesale,Product 14,11,3798.9,41787.9,2887.164,CA,Los Angeles County,California,Redondo Beach,33.84918,
41291,SO - 0005574,2016-09-03,Realcube Company,Distributor,Product 25,9,3289.7000000000003,29607.300000000003,1677.747,IL,Cook County,Illinois,New Trier,42.1014,
41292,SO - 0009865,2016-09-03,Zoonoodle Ltd,Wholesale,Product 1,8,2485.7000000000003,19885.600000000002,1168.279,TX,Victoria County,Texas,Victoria,28.80527,
41293,SO - 0009258,2016-09-03,Linklinks Ltd,Wholesale,Product 2,12,1098.8,13185.599999999999,868.052,IL,DuPage County,Illinois,Wayne (Township),41.94095,
41294,SO - 0001095,2016-09-03,H Ltd,Wholesale,Product 27,7,971.5,6800.5,437.175,WI,Kenosha County,Wisconsin,Kenosha,42.58474,
41295,SO - 0002786,2016-09-03,Arbor Company,Distributor,Product 26,5,3685.0,18425.0,2726.9,IL,Cook County,Illinois,Mount Prospect,42.06642,
41296,SO - 0003060,2016-09-03,Vitz Company,Wholesale,Product 14,12,1118.9,13426.800000000001,693.7180000000001,NY,Suffolk County,New York,Smithtown,40.91922,
41297,SO - 0006309,2016-09-03,SUPERVALU Ltd,Distributor,Product 18,7,958.1,6706.7,747.3180000000001,NJ,Union County,New Jersey,Union,40.69527,
41298,SO - 0006346,2016-09-03,Z.H.T. Group,Export,Product 15,10,1185.9,11859.0,640.3860000000001,CA,Stanislaus County,California,Turlock,37.49466,
41299,SO - 0010426,2016-09-03,Cadila Ltd,Wholesale,Product 1,7,1112.2,7785.400000000001,778.54,CA,San Bernardino County,California,Rialto,34.1064,
41300,SO - 0010685,2016-09-03,Blogspan Ltd,Export,Product 13,8,978.2,7825.6,401.062,NC,Cumberland County,North Carolina,Fayetteville,35.05266,
41301,SO - 0008827,2016-09-03,Zoovu Corp,Export,Product 25,11,3082.0,33902.0,2311.5,WA,Yakima County,Washington,Yakima,46.60207,
41302,SO - 0004607,2016-09-03,Shuffledri Group,Distributor,Product 19,7,2331.6,16321.199999999999,1492.224,NY,Broome County,New York,Union,42.12662,
41303,SO - 0004989,2016-09-03,Vinte Group,Wholesale,Product 3,12,1051.9,12622.800000000001,525.95,MD,Baltimore city,Maryland,Baltimore,39.29038,
41304,SO - 0005125,2016-09-03,Muxo Group,Wholesale,Product 26,5,174.20000000000002,871.0000000000001,146.328,ID,Bonneville County,Idaho,Idaho Falls,43.46658,
41305,SO - 0005142,2016-09-03,Family Corp,Wholesale,Product 26,6,1018.4,6110.4,661.96,CT,New Haven County,Connecticut,West Haven (Town),41.27212,
41306,SO - 0010477,2016-09-03,American Corp,Export,Product 4,10,1132.3,11323.0,452.92,NY,Monroe County,New York,Rochester,43.15478,
41307,SO - 0008695,2016-09-03,Skidoo Company,Distributor,Product 13,10,3618.0,36180.0,2930.5800000000004,CO,Jefferson County,Colorado,Lakewood,39.70471,
41308,SO - 000425,2016-09-04,Jayo Company,Distributor,Product 29,7,3926.2000000000003,27483.4,2120.148,NJ,Ocean County,New Jersey,Lakewood (Township),40.07706,
41309,SO - 000882,2016-09-04,Flipstorm Group,Export,Product 1,10,3859.2000000000003,38592.0,2315.52,MI,Macomb County,Michigan,Warren,42.49982,
41310,SO - 0001965,2016-09-04,Army Group,Wholesale,Product 23,7,5815.6,40709.200000000004,4303.544,CA,Santa Clara County,California,Santa Clara,37.35411,
41311,SO - 0004351,2016-09-04,Snaptags Ltd,Wholesale,Product 3,11,6304.7,69351.7,4413.29,VA,Virginia Beach city,Virginia,Virginia Beach,36.85293,
41312,SO - 0004598,2016-09-04,Skiptube Ltd,Wholesale,Product 3,6,2599.6,15597.599999999999,1637.748,OR,Jackson County,Oregon,Medford,42.32652,
41313,SO - 0005277,2016-09-04,Bluezoom Group,Distributor,Product 11,9,6257.8,56320.200000000004,3066.322,NC,Cumberland County,North Carolina,Fayetteville,35.05266,
41314,SO - 0006576,2016-09-04,Aibox Company,Wholesale,Product 26,5,5239.400000000001,26197.000000000004,3615.186,CA,Riverside County,California,Corona,33.87529,
41315,SO - 000628,2016-09-04,Mydo Corp,Distributor,Product 5,9,241.20000000000002,2170.8,180.9,IL,Lake County,Illinois,Waukegan (Township),42.3748,
41316,SO - 0001066,2016-09-04,Natures Group,Wholesale,Product 22,6,884.4,5306.4,619.0799999999999,CA,Kings County,California,Hanford,36.32745,
41317,SO - 0002079,2016-09-04,CLINIQUE Ltd,Wholesale,Product 11,5,1065.3,5326.5,521.997,NC,Durham County/Orange County/Wake County,North Carolina,Durham,35.98115,
41318,SO - 0003183,2016-09-04,Quimm Company,Wholesale,Product 5,9,1011.7,9105.300000000001,485.616,OH,Greene County,Ohio,Beavercreek (Township),39.72765,
41319,SO - 0003942,2016-09-04,Voolia Ltd,Distributor,Product 7,6,2525.9,15155.400000000001,1010.3600000000001,IL,Cook County,Illinois,Schaumburg (Township),42.02911,
41320,SO - 0004183,2016-09-04,Avamba Company,Distributor,Product 25,9,1118.9,10070.1,704.907,AL,Tuscaloosa County,Alabama,Tuscaloosa,33.20984,
41321,SO - 0004380,2016-09-04,NARS Group,Wholesale,Product 25,6,1835.8,11014.8,844.468,KY,Daviess County,Kentucky,Owensboro,37.77422,
41322,SO - 0004831,2016-09-04,BTA Corp,Distributor,Product 29,10,1085.4,10854.0,922.59,MI,Oakland County,Michigan,West Bloomfield,42.56923,
41323,SO - 0006698,2016-09-04,Oozz Group,Wholesale,Product 13,6,268.0,1608.0,227.79999999999998,TX,Tarrant County,Texas,Arlington,32.73569,
